timestamp,value
2019-03-20 22:24:00.000,-10694.7382812
2019-03-20 22:25:00.110,-10651.5878906
2019-03-20 22:26:00.150,-6297.73779297
2019-03-20 22:27:00.100,-6305.88769531
2019-03-20 22:28:00.010,-6378.43798828
2019-03-20 22:29:00.040,-6280.73779297
2019-03-20 22:30:00.000,-6243.73779297
2019-03-20 22:31:00.120,-6915.73779297
2019-03-20 22:32:00.020,-7737.73779297
2019-03-20 22:33:00.080,-8958.58789062
2019-03-20 22:34:00.030,-7189.58789062
2019-03-20 22:35:00.130,-7112.73779297
2019-03-20 22:36:00.140,-8448.58789062
2019-03-20 22:37:00.080,-7694.58789062
2019-03-20 22:38:00.100,-5823.28808594
2019-03-20 22:39:00.090,-5805.73779297
2019-03-20 22:40:00.100,-5777.43798828
2019-03-20 22:41:00.070,-5724.58789062
2019-03-20 22:42:00.120,-5687.58789062
2019-03-20 22:43:00.030,-6949.88769531
2019-03-20 22:44:00.120,-5746.58789062
2019-03-20 22:45:00.050,-6558.43798828
2019-03-20 22:46:00.020,-6515.88769531
2019-03-20 22:47:00.000,-6510.58789062
2019-03-20 22:48:00.120,-6499.58789062
2019-03-20 22:49:00.000,-5689.28808594
2019-03-20 22:50:00.020,-5745.58789062
2019-03-20 22:51:00.120,-7801.58789062
2019-03-20 22:52:00.100,-7863.73779297
2019-03-20 22:53:00.090,-7862.28808594
2019-03-20 22:54:00.070,-8739.13769531
2019-03-20 22:55:00.030,-7519.73779297
2019-03-20 22:56:00.010,-7582.43798828
2019-03-20 22:57:00.060,-8316.73828125
2019-03-20 22:58:00.110,-8413.58789062
2019-03-20 22:59:00.010,-7186.43798828
2019-03-20 23:00:00.110,-6988.73779297
2019-03-20 23:01:00.080,-6308.88769531
2019-03-20 23:02:00.170,-6336.43798828
2019-03-20 23:03:00.130,-6333.43798828
2019-03-20 23:04:00.010,-6359.43798828
2019-03-20 23:05:00.040,-7495.58789062
2019-03-20 23:06:00.010,-6290.43798828
2019-03-20 23:07:00.010,-8259.58789062
2019-03-20 23:08:00.140,-8478.58789062
2019-03-20 23:09:00.010,-7190.73779297
2019-03-20 23:10:00.000,-7215.58789062
2019-03-20 23:11:00.100,-7057.28808594
2019-03-20 23:12:00.010,-7300.58789062
2019-03-20 23:13:00.030,-7191.28808594
2019-03-20 23:14:00.050,-6823.58789062
2019-03-20 23:15:00.160,-7202.73779297
2019-03-20 23:16:00.130,-7639.43798828
2019-03-20 23:17:00.110,-6080.73779297
2019-03-20 23:18:00.100,-6085.28808594
2019-03-20 23:19:00.050,-6537.58789062
2019-03-20 23:20:00.080,-6201.43798828
2019-03-20 23:21:00.120,-5731.73779297
2019-03-20 23:22:00.050,-7968.88769531
2019-03-20 23:23:00.100,-8102.43798828
2019-03-20 23:24:00.000,-7991.88769531
2019-03-20 23:25:00.090,-6030.73779297
2019-03-20 23:26:00.150,-6902.58789062
2019-03-20 23:27:00.150,-8127.58789062
2019-03-20 23:28:00.120,-6945.73779297
2019-03-20 23:29:00.090,-6672.58789062
2019-03-20 23:30:00.010,-6627.58789062
2019-03-20 23:31:00.020,-5749.58789062
2019-03-20 23:32:00.030,-5927.43798828
2019-03-20 23:33:00.120,-5908.43798828
2019-03-20 23:34:00.060,-5885.88769531
2019-03-20 23:35:00.000,-5820.43798828
2019-03-20 23:36:00.130,-6834.43798828
2019-03-20 23:37:00.110,-7378.73779297
2019-03-20 23:38:00.130,-8306.58789062
2019-03-20 23:39:00.080,-8191.43798828
2019-03-20 23:40:00.150,-9132.58789062
2019-03-20 23:41:00.000,-6940.73779297
2019-03-20 23:42:00.120,-7414.73779297
2019-03-20 23:43:00.000,-7469.58789062
2019-03-20 23:44:00.000,-8378.58789062
2019-03-20 23:45:00.110,-7356.73779297
2019-03-20 23:46:00.080,-7369.58789062
2019-03-20 23:47:00.080,-8549.58789062
