timestamp,value
2019-02-13 08:45:00.160,-17464.8613281
2019-02-13 08:46:00.050,-17907.8007812
2019-02-13 08:47:00.120,-18330.0214844
2019-02-13 08:48:00.090,-18698.390625
2019-02-13 08:49:00.060,-19052.1953125
2019-02-13 08:50:00.040,-19399.8886719
2019-02-13 08:51:00.080,-19729.5976562
2019-02-13 08:52:00.120,-20077.2421875
2019-02-13 08:53:00.150,-20443.8027344
2019-02-13 08:54:00.140,-20850.0371094
2019-02-13 08:55:00.140,-21319.4257812
2019-02-13 08:56:00.100,-21809.3496094
2019-02-13 08:57:00.130,-22316.6132812
2019-02-13 08:58:00.120,-22816.1035156
2019-02-13 08:59:00.120,-23288.4921875
2019-02-13 09:00:00.020,-23769.7167969
2019-02-13 09:01:00.030,-270.124023438
2019-02-13 09:02:00.020,-750.38104248
2019-02-13 09:03:00.040,-1238.29370117
2019-02-13 09:04:00.120,-1751.0625
2019-02-13 09:05:00.110,-2248.04052734
2019-02-13 09:06:00.080,-2737.67749023
2019-02-13 09:07:00.130,-3258.45092773
2019-02-15 20:00:00.170,-18379.796875
2019-02-25 12:00:00.190,-13235.0820312
2019-02-25 13:00:00.030,-12858.3056641
2019-02-25 14:00:00.150,-6398.64404297
2019-02-25 15:00:00.160,-10269.4335938
2019-02-25 16:00:00.150,-12754.7138672
2019-02-25 17:00:00.000,-13800.3730469
2019-02-25 18:00:00.030,-18543.0
2019-02-25 19:00:00.010,-19481.1601562
2019-02-25 20:00:00.070,-19074.8671875
2019-02-25 21:00:00.080,-16417.46875
2019-02-25 22:00:00.180,-16919.8808594
2019-02-25 23:00:00.110,-16425.9882812
2019-02-26 00:00:00.020,-17819.1621094
2019-02-26 01:00:00.010,-18110.3085938
2019-06-01 13:00:00.150,34610.3828125
2019-06-08 16:00:00.210,35438.1523438
2019-06-08 17:00:00.120,20089.2910156
2019-06-08 18:00:00.100,-1183.85754395
2019-06-08 19:00:00.090,6272.14111328
2019-06-08 20:00:00.050,-8483.45996094
2019-06-08 21:00:00.050,-11737.1523438
2019-06-08 22:00:00.120,-10680.1591797
2019-06-08 23:00:00.220,-10549.8720703
2019-06-09 00:00:00.100,-10956.7509766
2019-06-09 01:00:00.200,-11235.2363281
2019-06-09 02:00:00.150,-11054.1884766
2019-06-09 03:00:00.150,-11231.9501953
2019-06-09 04:00:00.040,-11658.6162109
2019-06-09 05:00:00.040,-12773.1923828
2019-06-09 06:00:00.110,-12533.3203125
2019-06-09 07:00:00.150,-11019.1728516
2019-06-09 08:00:00.210,-5001.06201172
2019-06-09 09:00:00.170,6544.87402344
2019-06-09 10:00:00.240,18121.9375
2019-06-09 11:00:00.010,27832.4101562
2019-06-09 12:00:00.160,30947.6308594
2019-06-09 13:00:00.090,29204.9003906
2019-06-09 14:00:00.080,23292.9882812
2019-06-09 15:00:00.040,30684.2050781
2019-06-09 16:00:00.150,23939.5292969
2019-06-09 17:00:00.040,17877.9628906
