timestamp,value
2019-03-30 19:54:00.160,-7827.0
2019-03-30 19:55:00.060,-7731.0
2019-03-30 19:56:00.180,-8749.0
2019-03-30 19:57:00.000,-8640.0
2019-03-30 19:58:00.160,-9337.0
2019-03-30 19:59:00.100,-10510.0
2019-03-30 20:00:00.190,-10608.0
2019-03-30 20:01:00.140,-8742.0
2019-03-30 20:02:00.120,-8753.0
2019-03-30 20:03:00.120,-8797.0
2019-03-30 20:04:00.080,-10904.0
2019-03-30 20:05:00.180,-10172.0
2019-03-30 20:06:00.160,-9819.0
2019-03-30 20:07:00.070,-8304.0
2019-03-30 20:08:00.110,-9477.0
2019-03-30 20:09:00.120,-8281.0
2019-03-30 20:10:00.110,-8249.0
2019-03-30 20:11:00.090,-7630.0
2019-03-30 20:12:00.090,-6894.0
2019-03-30 20:13:00.080,-7748.0
2019-03-30 20:14:00.150,-6954.0
2019-03-30 20:15:00.160,-6982.0
2019-03-30 20:16:00.170,-8237.0
2019-03-30 20:17:00.210,-7163.0
2019-03-30 20:18:00.140,-8100.0
2019-03-30 20:19:00.110,-10237.0
2019-03-30 20:20:00.110,-10675.0
2019-03-30 20:21:00.170,-10822.0
2019-03-30 20:22:00.140,-9963.0
2019-03-30 20:23:00.050,-9087.0
2019-03-30 20:24:00.090,-10310.0
2019-03-30 20:25:00.180,-9132.0
2019-03-30 20:26:00.090,-9074.0
2019-03-30 20:27:00.200,-7914.0
2019-03-30 20:28:00.110,-7883.0
2019-03-30 20:29:00.140,-8747.0
2019-03-30 20:30:00.160,-8700.0
2019-03-30 20:31:00.140,-9432.0
2019-03-30 20:32:00.100,-8503.0
2019-03-30 20:33:00.100,-6376.0
2019-03-30 20:34:00.060,-8530.0
2019-03-30 20:35:00.130,-8511.0
2019-03-30 20:36:00.030,-8511.0
2019-03-30 20:37:00.130,-6471.0
2019-03-30 20:38:00.070,-6438.0
2019-03-30 20:39:00.080,-6434.0
2019-03-30 20:40:00.050,-7156.0
2019-03-30 20:41:00.070,-7137.0
2019-03-30 20:42:00.170,-9086.0
2019-03-30 20:43:00.170,-12415.0
2019-03-30 20:44:00.160,-12509.0
2019-03-30 20:45:00.050,-12484.0
2019-03-30 20:46:00.170,-11641.0
2019-03-30 20:47:00.040,-7296.0
2019-03-30 20:48:00.120,-6575.0
2019-03-30 20:49:00.130,-6580.0
2019-03-30 20:50:00.230,-8616.0
2019-03-30 20:51:00.100,-8631.0
2019-03-30 20:52:00.100,-8640.0
2019-03-30 20:53:00.100,-6037.0
2019-03-30 20:54:00.070,-6052.0
2019-03-30 20:55:00.060,-8079.0
2019-03-30 20:56:00.090,-8113.0
2019-03-30 20:57:00.170,-6761.0
2019-03-30 20:58:00.190,-6707.0
2019-03-30 20:59:00.090,-5767.0
2019-03-30 21:00:00.180,-5765.0
2019-03-30 21:01:00.080,-6365.0
2019-03-30 21:02:00.170,-6297.0
2019-03-30 21:03:00.130,-6306.0
2019-03-30 21:04:00.170,-6165.0
2019-03-30 21:05:00.130,-6245.0
2019-03-30 21:06:00.150,-9107.0
2019-03-30 21:07:00.090,-9150.0
2019-03-30 21:08:00.040,-9094.0
2019-03-30 21:09:00.060,-9115.0
2019-03-30 21:10:00.010,-7224.0
2019-03-30 21:11:00.180,-7282.0
2019-03-30 21:12:00.160,-7241.0
2019-03-30 21:13:00.130,-7203.0
2019-03-30 21:14:00.010,-7455.0
2019-03-30 21:15:00.040,-7360.0
2019-03-30 21:16:00.150,-7267.0
2019-03-30 21:17:00.090,-6352.0
2019-03-30 21:18:00.100,-6285.0
2019-03-30 21:19:00.160,-6974.0
2019-03-30 21:20:00.160,-7024.0
2019-03-30 21:21:00.110,-6238.0
2019-03-30 21:22:00.190,-8411.0
2019-03-30 21:23:00.110,-9575.0
2019-03-30 21:24:00.150,-9568.0
2019-03-30 21:25:00.110,-6275.0
