timestamp,value
2019-03-08 19:40:00.000,2.0
2019-03-08 19:41:00.010,2.0
2019-03-08 19:42:00.060,3.0
2019-03-08 19:43:00.110,3.0
2019-03-08 19:44:00.100,4.0
2019-03-08 19:45:00.170,3.0
2019-03-08 19:46:00.100,3.0
2019-03-08 19:47:00.070,3.0
2019-03-08 19:48:00.090,4.0
2019-03-08 19:49:00.200,4.0
2019-03-08 19:50:00.060,5.0
2019-03-08 19:51:00.050,6.0
2019-03-08 19:52:00.140,4.0
2019-03-08 19:53:00.070,2.0
2019-03-08 19:54:00.130,3.0
2019-03-08 19:55:00.150,2.0
2019-03-08 19:56:00.150,4.0
2019-03-08 19:57:00.170,4.0
2019-03-08 19:58:00.080,4.0
2019-03-08 19:59:00.160,2.0
2019-03-08 20:00:00.120,3.0
2019-03-08 20:01:00.010,1.0
2019-03-08 20:02:00.110,4.0
2019-03-08 20:03:00.010,3.0
2019-03-08 20:04:00.100,5.0
2019-03-08 20:05:00.150,2.0
2019-03-08 20:06:00.060,3.0
2019-03-08 20:07:00.110,5.0
2019-03-08 20:08:00.080,2.0
2019-03-08 20:09:00.050,2.0
2019-03-08 20:10:00.130,3.0
2019-03-08 20:11:00.140,4.0
2019-03-08 20:12:00.160,3.0
2019-03-08 20:13:00.020,6.0
2019-03-08 20:14:00.080,3.0
2019-03-08 20:15:00.120,2.0
2019-03-08 20:16:00.110,2.0
2019-03-08 20:17:00.040,3.0
2019-03-08 20:18:00.070,3.0
2019-03-08 20:19:00.030,4.0
2019-03-08 20:20:00.020,4.0
2019-03-08 20:21:00.100,2.0
2019-03-08 20:22:00.010,5.0
2019-03-08 20:23:00.050,5.0
2019-03-08 20:24:00.130,4.0
2019-03-08 20:25:00.140,3.0
2019-03-08 20:26:00.100,4.0
2019-03-08 20:27:00.080,3.0
2019-03-08 20:28:00.070,4.0
2019-03-08 20:29:00.090,2.0
2019-03-08 20:30:00.180,3.0
2019-03-08 20:31:00.130,2.0
2019-03-08 20:32:00.000,4.0
2019-03-08 20:33:00.030,5.0
2019-03-08 20:34:00.070,2.0
2019-03-08 20:35:00.070,3.0
2019-03-08 20:36:00.080,5.0
2019-03-08 20:37:00.060,2.0
2019-03-08 20:38:00.130,4.0
2019-03-08 20:39:00.090,4.0
2019-03-08 20:40:00.150,1.0
2019-03-08 20:41:00.120,3.0
2019-03-08 20:42:00.100,3.0
2019-03-08 20:43:00.060,3.0
2019-03-08 20:44:00.150,2.0
2019-03-08 20:45:00.120,4.0
2019-03-08 20:46:00.150,1.0
2019-03-08 20:47:00.050,3.0
2019-03-08 20:48:00.140,3.0
2019-03-08 20:49:00.130,3.0
2019-03-08 20:50:00.080,2.0
2019-03-08 20:51:00.040,4.0
2019-03-08 20:52:00.060,3.0
2019-03-08 20:53:00.070,3.0
2019-03-08 20:54:00.050,5.0
2019-03-08 20:55:00.110,3.0
2019-03-08 20:56:00.140,4.0
2019-03-08 20:57:00.140,5.0
2019-03-08 20:58:00.100,4.0
2019-03-08 20:59:00.150,2.0
2019-03-08 21:00:00.070,4.0
2019-03-08 21:01:00.070,5.0
2019-03-08 21:02:00.090,4.0
2019-03-08 21:03:00.060,4.0
2019-03-08 21:04:00.050,2.0
2019-03-08 21:05:00.100,4.0
2019-03-08 21:06:00.130,3.0
2019-03-08 21:07:00.050,4.0
2019-03-08 21:08:00.030,3.0
2019-03-08 21:09:00.130,3.0
2019-03-08 21:10:00.160,5.0
2019-03-08 21:11:00.110,4.0
2019-03-08 21:12:00.050,4.0
2019-03-08 21:13:00.040,3.0
2019-03-08 21:14:00.070,3.0
2019-03-08 21:15:00.140,4.0
2019-03-08 21:16:00.140,3.0
2019-03-08 21:17:00.010,3.0
2019-03-08 21:18:00.010,3.0
2019-03-08 21:19:00.070,4.0
2019-03-08 21:20:00.100,4.0
2019-03-08 21:21:00.060,2.0
2019-03-08 21:22:00.070,1.0
2019-03-08 21:23:00.030,5.0
2019-03-08 21:24:00.140,3.0
2019-03-08 21:25:00.060,3.0
2019-03-08 21:26:00.010,4.0
2019-03-08 21:27:00.120,5.0
2019-03-08 21:28:00.110,4.0
2019-03-08 21:29:00.120,4.0
