timestamp,value
2019-03-25 11:00:00.160,3806683.75
2019-03-25 12:00:00.010,3819217.25
2019-03-25 13:00:00.190,3837594.5
2019-03-25 14:00:00.170,3862015.25
2019-03-25 15:00:00.120,3885872.5
2019-03-25 16:00:00.160,3907687.25
2019-03-25 17:00:00.010,3924868.5
2019-03-25 18:00:00.190,3935759.0
2019-03-25 19:00:00.010,3939704.0
2019-03-25 20:00:00.010,3940169.0
2019-03-25 21:00:00.150,3940255.25
2019-03-25 22:00:00.140,3940342.75
2019-03-25 23:00:00.010,3940430.25
2019-03-26 00:00:00.010,3940517.5
2019-03-26 01:00:00.130,3940605.5
2019-03-26 02:00:00.150,3940692.75
2019-03-26 03:00:00.160,3940780.25
2019-03-26 04:00:00.130,3940867.75
2019-03-26 05:00:00.100,3940955.0
2019-03-26 06:00:00.170,3941041.75
2019-03-26 07:00:00.110,3941128.75
2019-03-26 08:00:00.160,3941272.5
2019-03-26 09:00:00.010,3943334.0
2019-03-31 10:00:00.160,4692054.5
2019-04-10 02:00:00.160,6046340.5
2019-04-10 03:00:00.180,6046518.0
2019-04-10 04:00:00.050,6046695.0
2019-04-10 05:00:00.230,6046869.5
2019-04-10 06:00:00.020,6047043.0
2019-04-10 07:00:00.220,6047214.0
2019-04-10 08:00:00.140,6047591.5
2019-04-10 09:00:00.050,6050554.0
2019-04-10 10:00:00.140,6060868.0
2019-04-10 11:00:00.190,6078178.0
2019-04-10 12:00:00.150,6097803.0
2019-04-10 13:00:00.190,6113177.5
2019-04-10 14:00:00.120,6129963.5
2019-04-10 15:00:00.190,6147089.5
2019-07-15 04:00:00.170,20323062.0
2019-07-22 07:00:00.220,21261458.0
2019-07-22 08:00:00.160,21263958.0
2019-07-22 09:00:00.130,21271342.0
2019-07-22 10:00:00.180,21284536.0
2019-07-22 11:00:00.180,21302218.0
2019-07-22 12:00:00.040,21323286.0
2019-07-22 13:00:00.200,21345982.0
2019-07-22 14:00:00.180,21364706.0
2019-07-22 15:00:00.160,21386240.0
2019-07-22 16:00:00.200,21399080.0
2019-07-22 17:00:00.190,21411430.0
2019-07-22 18:00:00.160,21422330.0
2019-07-22 19:00:00.150,21427392.0
2019-07-22 20:00:00.030,21431056.0
2019-07-22 21:00:00.120,21432356.0
2019-07-22 22:00:00.130,21432538.0
2019-07-22 23:00:00.190,21432550.0
2019-07-23 00:00:00.000,21432564.0
2019-07-23 01:00:00.210,21432580.0
2019-07-23 02:00:00.140,21432594.0
2019-07-23 03:00:00.170,21432608.0
2019-07-23 04:00:00.170,21432620.0
2019-07-23 05:00:00.170,21432634.0
2019-07-23 06:00:00.190,21432648.0
2019-07-23 07:00:00.200,21433062.0
2019-07-23 08:00:00.210,21434778.0
2019-07-23 09:00:00.210,21441790.0
2019-07-23 10:00:00.160,21454658.0
2019-07-23 11:00:00.060,21471954.0
2019-07-23 12:00:00.040,21492012.0
2019-07-23 13:00:00.210,21513808.0
2019-07-23 14:00:00.080,21536110.0
2019-07-23 15:00:00.200,21558256.0
2019-07-23 16:00:00.220,21579076.0
2019-07-23 17:00:00.180,21597438.0
2019-07-23 18:00:00.270,21611324.0
2019-07-23 19:00:00.200,21620154.0
2019-07-23 20:00:00.150,21623688.0
2019-07-23 21:00:00.150,21625182.0
2019-07-23 22:00:00.230,21625320.0
2019-07-23 23:00:00.190,21625350.0
2019-07-24 00:00:00.050,21625378.0
2019-07-24 01:00:00.150,21625408.0
2019-07-24 02:00:00.180,21625438.0
2019-07-24 03:00:00.200,21625468.0
2019-07-24 04:00:00.210,21625498.0
2019-07-24 05:00:00.130,21625528.0
2019-07-24 06:00:00.120,21625550.0
2019-07-24 07:00:00.140,21626154.0
2019-07-24 08:00:00.160,21628078.0
2019-07-24 09:00:00.230,21632540.0
2019-07-24 10:00:00.150,21639160.0
2019-07-24 11:00:00.180,21652782.0
2019-07-24 12:00:00.160,21665878.0
2019-07-24 13:00:00.150,21674244.0
2019-07-24 14:00:00.060,21692878.0
2019-07-24 15:00:00.050,21717252.0
2019-07-24 16:00:00.140,21733760.0
2019-07-24 17:00:00.160,21744430.0
2019-07-24 18:00:00.210,21756928.0
2019-07-24 19:00:00.120,21765230.0
2019-07-24 20:00:00.180,21769350.0
2019-07-24 21:00:00.170,21770292.0
2019-07-24 22:00:00.200,21770398.0
2019-07-24 23:00:00.030,21770428.0
2019-07-25 00:00:00.010,21770458.0
2019-07-25 01:00:00.030,21770488.0
2019-07-25 02:00:00.020,21770518.0
2019-07-25 03:00:00.200,21770550.0
2019-07-25 04:00:00.180,21770580.0
2019-07-25 05:00:00.190,21770612.0
2019-07-25 06:00:00.050,21770636.0
2019-07-25 07:00:00.090,21771078.0
2019-07-25 08:00:00.150,21773518.0
2019-07-25 09:00:00.210,21780666.0
2019-07-25 10:00:00.200,21793858.0
2019-07-25 11:00:00.070,21812616.0
2019-07-25 12:00:00.170,21835682.0
2019-07-25 13:00:00.130,21860920.0
2019-07-25 14:00:00.140,21886746.0
2019-07-25 15:00:00.170,21911970.0
2019-07-25 16:00:00.230,21934624.0
2019-07-25 17:00:00.210,21954096.0
2019-07-25 18:00:00.150,21968910.0
2019-07-25 19:00:00.070,21978004.0
2019-07-25 20:00:00.030,21981564.0
2019-07-25 21:00:00.060,21982210.0
2019-07-25 22:00:00.160,21982116.0
2019-07-25 23:00:00.200,21981944.0
2019-07-26 00:00:00.140,21981770.0
2019-07-26 01:00:00.180,21981592.0
2019-07-26 02:00:00.190,21981414.0
2019-07-26 03:00:00.200,21981242.0
2019-07-26 04:00:00.060,21981066.0
2019-07-26 05:00:00.160,21980890.0
2019-07-26 06:00:00.120,21980716.0
2019-07-26 07:00:00.220,21980874.0
2019-07-26 08:00:00.160,21982890.0
2019-07-26 09:00:00.080,21989726.0
2019-07-26 10:00:00.230,22002618.0
2019-07-26 11:00:00.010,22020478.0
2019-07-26 12:00:00.170,22041622.0
2019-07-26 13:00:00.030,22064434.0
2019-07-26 14:00:00.150,22087988.0
2019-07-26 15:00:00.000,22111028.0
