timestamp,value
2019-03-30 19:50:00.100,-4447.0
2019-03-30 19:51:00.080,-5096.0
2019-03-30 19:52:00.070,-4035.0
2019-03-30 19:53:00.110,-3447.0
2019-03-30 19:54:00.160,-3413.0
2019-03-30 19:55:00.060,-3356.0
2019-03-30 19:56:00.180,-3815.0
2019-03-30 19:57:00.000,-3769.0
2019-03-30 19:58:00.160,-4107.0
2019-03-30 19:59:00.100,-4718.0
2019-03-30 20:00:00.190,-4776.0
2019-03-30 20:01:00.140,-3875.0
2019-03-30 20:02:00.120,-3915.0
2019-03-30 20:03:00.120,-3931.0
2019-03-30 20:04:00.080,-4601.0
2019-03-30 20:05:00.180,-4605.0
2019-03-30 20:06:00.160,-4329.0
2019-03-30 20:07:00.070,-3586.0
2019-03-30 20:08:00.110,-4170.0
2019-03-30 20:09:00.120,-3573.0
2019-03-30 20:10:00.110,-3548.0
2019-03-30 20:11:00.090,-3244.0
2019-03-30 20:12:00.090,-2870.0
2019-03-30 20:13:00.080,-2921.0
2019-03-30 20:14:00.150,-2894.0
2019-03-30 20:15:00.160,-2916.0
2019-03-30 20:16:00.170,-3519.0
2019-03-30 20:17:00.210,-2965.0
2019-03-30 20:18:00.140,-3435.0
2019-03-30 20:19:00.110,-4499.0
2019-03-30 20:20:00.110,-4726.0
2019-03-30 20:21:00.170,-4736.0
2019-03-30 20:22:00.140,-4275.0
2019-03-30 20:23:00.050,-3855.0
2019-03-30 20:24:00.090,-4477.0
2019-03-30 20:25:00.180,-3872.0
2019-03-30 20:26:00.090,-3865.0
2019-03-30 20:27:00.200,-3293.0
2019-03-30 20:28:00.120,-3279.0
2019-03-30 20:29:00.140,-3707.0
2019-03-30 20:30:00.160,-3685.0
2019-03-30 20:31:00.140,-3678.0
2019-03-30 20:32:00.100,-3650.0
2019-03-30 20:33:00.100,-2640.0
2019-03-30 20:34:00.060,-3672.0
2019-03-30 20:35:00.130,-3668.0
2019-03-30 20:36:00.040,-3662.0
2019-03-30 20:37:00.130,-2657.0
2019-03-30 20:38:00.070,-2637.0
2019-03-30 20:39:00.080,-2634.0
2019-03-30 20:40:00.050,-3025.0
2019-03-30 20:41:00.070,-3009.0
2019-03-30 20:42:00.170,-4004.0
2019-03-30 20:43:00.170,-5715.0
2019-03-30 20:44:00.160,-5384.0
2019-03-30 20:45:00.050,-5373.0
2019-03-30 20:46:00.170,-4955.0
2019-03-30 20:47:00.040,-2792.0
2019-03-30 20:48:00.130,-2798.0
2019-03-30 20:49:00.130,-2802.0
2019-03-30 20:50:00.230,-3815.0
2019-03-30 20:51:00.100,-3819.0
2019-03-30 20:52:00.100,-3827.0
2019-03-30 20:53:00.100,-2483.0
2019-03-30 20:54:00.070,-2487.0
2019-03-30 20:55:00.060,-3529.0
2019-03-30 20:56:00.090,-3562.0
2019-03-30 20:57:00.170,-2842.0
2019-03-30 20:58:00.190,-2849.0
2019-03-30 20:59:00.090,-2382.0
2019-03-30 21:00:00.180,-2386.0
2019-03-30 21:01:00.080,-2681.0
2019-03-30 21:02:00.170,-2645.0
2019-03-30 21:03:00.130,-2652.0
2019-03-30 21:04:00.170,-2527.0
2019-03-30 21:05:00.130,-2577.0
2019-03-30 21:06:00.150,-3998.0
2019-03-30 21:07:00.090,-4011.0
2019-03-30 21:08:00.040,-3982.0
2019-03-30 21:09:00.060,-4004.0
2019-03-30 21:10:00.010,-3053.0
2019-03-30 21:11:00.180,-3098.0
2019-03-30 21:12:00.160,-3025.0
2019-03-30 21:13:00.130,-3009.0
2019-03-30 21:14:00.010,-3137.0
2019-03-30 21:15:00.040,-3089.0
2019-03-30 21:16:00.150,-3038.0
2019-03-30 21:17:00.090,-2626.0
2019-03-30 21:18:00.100,-2596.0
2019-03-30 21:19:00.160,-2556.0
2019-03-30 21:20:00.160,-2585.0
2019-03-30 21:21:00.110,-2561.0
2019-03-30 21:22:00.190,-3646.0
2019-03-30 21:23:00.110,-4230.0
2019-03-30 21:24:00.150,-4246.0
2019-03-30 21:25:00.110,-2603.0
2019-03-30 21:26:00.140,-2709.0
2019-03-30 21:27:00.170,-3100.0
2019-03-30 21:28:00.090,-3088.0
2019-03-30 21:29:00.170,-3083.0
2019-03-30 21:30:00.160,-2660.0
2019-03-30 21:31:00.170,-2646.0
2019-03-30 21:32:00.140,-2641.0
2019-03-30 21:33:00.110,-2648.0
2019-03-30 21:34:00.060,-2707.0
2019-03-30 21:35:00.170,-2639.0
2019-03-30 21:36:00.130,-2705.0
2019-03-30 21:37:00.150,-4209.0
2019-03-30 21:38:00.040,-4260.0
2019-03-30 21:39:00.070,-4468.0
2019-03-30 21:40:00.000,-2534.0
2019-03-30 21:41:00.060,-3171.0
2019-03-30 21:42:00.120,-3261.0
2019-03-30 21:43:00.090,-3335.0
2019-03-30 21:44:00.160,-3307.0
2019-03-30 21:45:00.210,-3271.0
2019-03-30 21:46:00.080,-3117.0
2019-03-30 21:47:00.070,-3099.0
2019-03-30 21:48:00.190,-3206.0
2019-03-30 21:49:00.170,-2796.0
2019-03-30 21:50:00.280,-2737.0
2019-03-30 21:51:00.090,-2732.0
2019-03-30 21:52:00.190,-2752.0
2019-03-30 21:53:00.140,-4366.0
2019-03-30 21:54:00.080,-3703.0
2019-03-30 21:55:00.150,-3686.0
2019-03-30 21:56:00.180,-3698.0
2019-03-30 21:57:00.150,-3694.0
2019-03-30 21:58:00.030,-2999.0
2019-03-30 21:59:00.120,-2973.0
2019-03-30 22:00:00.190,-2950.0
2019-03-30 22:01:00.090,-2587.0
2019-03-30 22:02:00.230,-2559.0
2019-03-30 22:03:00.100,-2575.0
2019-03-30 22:04:00.130,-2644.0
2019-03-30 22:05:00.170,-2654.0
2019-03-30 22:06:00.120,-2732.0
2019-03-30 22:07:00.030,-2650.0
2019-03-30 22:08:00.090,-2650.0
2019-03-30 22:09:00.040,-4268.0
2019-03-30 22:10:00.030,-3338.0
2019-03-30 22:11:00.040,-4029.0
2019-03-30 22:12:00.200,-3993.0
2019-03-30 22:13:00.140,-2326.0
2019-03-30 22:14:00.190,-2317.0
2019-03-30 22:15:00.220,-2683.0
2019-03-30 22:16:00.200,-3094.0
2019-03-30 22:17:00.200,-3083.0
2019-03-30 22:18:00.130,-3073.0
2019-03-30 22:19:00.150,-3091.0
2019-03-30 22:20:00.180,-2660.0
2019-03-30 22:21:00.160,-2699.0
2019-03-30 22:22:00.230,-2656.0
2019-03-30 22:23:00.110,-3034.0
2019-03-30 22:24:00.040,-4044.0
2019-03-30 22:25:00.100,-4080.0
2019-03-30 22:26:00.040,-4753.0
2019-03-30 22:27:00.200,-3102.0
2019-03-30 22:28:00.000,-3053.0
2019-03-30 22:29:00.060,-3046.0
2019-03-30 22:30:00.220,-3292.0
2019-03-30 22:31:00.050,-2838.0
2019-03-30 22:32:00.110,-2855.0
2019-03-30 22:33:00.030,-2632.0
2019-03-30 22:34:00.130,-2597.0
2019-03-30 22:35:00.160,-2607.0
2019-03-30 22:36:00.070,-2740.0
2019-03-30 22:37:00.190,-2781.0
2019-03-30 22:38:00.180,-2756.0
2019-03-30 22:39:00.190,-3277.0
2019-03-30 22:40:00.070,-4867.0
2019-03-30 22:41:00.120,-4269.0
2019-03-30 22:42:00.090,-4195.0
2019-03-30 22:43:00.110,-4207.0
2019-03-30 22:44:00.140,-2737.0
2019-03-30 22:45:00.000,-2729.0
2019-03-30 22:46:00.180,-2751.0
2019-03-30 22:47:00.000,-2431.0
2019-03-30 22:48:00.050,-2459.0
2019-03-30 22:49:00.120,-2490.0
2019-03-30 22:50:00.150,-2843.0
2019-03-30 22:51:00.040,-2811.0
2019-03-30 22:52:00.180,-2808.0
2019-03-30 22:53:00.090,-2824.0
2019-03-30 22:54:00.150,-2800.0
2019-03-30 22:55:00.100,-2762.0
2019-03-30 22:56:00.100,-3828.0
2019-03-30 22:57:00.140,-4478.0
2019-03-30 22:58:00.100,-5044.0
2019-03-30 22:59:00.120,-3365.0
2019-03-30 23:00:00.180,-3329.0
2019-03-30 23:01:00.060,-3321.0
2019-03-30 23:02:00.070,-2762.0
2019-03-30 23:03:00.150,-3109.0
2019-03-30 23:04:00.180,-3091.0
2019-03-30 23:05:00.180,-3428.0
2019-03-30 23:06:00.180,-3442.0
2019-03-30 23:07:00.010,-3484.0
2019-03-30 23:08:00.040,-3494.0
2019-03-30 23:09:00.150,-3493.0
2019-03-30 23:10:00.000,-3515.0
2019-03-30 23:11:00.210,-4591.0
2019-03-30 23:12:00.120,-4568.0
2019-03-30 23:13:00.190,-4534.0
2019-03-30 23:14:00.180,-4140.0
2019-03-30 23:15:00.130,-3086.0
2019-03-30 23:16:00.120,-3723.0
2019-03-30 23:17:00.000,-3048.0
2019-03-30 23:18:00.020,-3319.0
2019-03-30 23:19:00.120,-2928.0
2019-03-30 23:20:00.150,-2932.0
2019-03-30 23:21:00.150,-2690.0
2019-03-30 23:22:00.080,-2656.0
2019-03-30 23:23:00.130,-2662.0
2019-03-30 23:24:00.120,-2653.0
2019-03-30 23:25:00.160,-2695.0
2019-03-30 23:26:00.130,-2664.0
2019-03-30 23:27:00.050,-3736.0
2019-03-30 23:28:00.050,-3706.0
2019-03-30 23:29:00.070,-3421.0
2019-03-30 23:30:00.160,-2365.0
2019-03-30 23:31:00.080,-3393.0
2019-03-30 23:32:00.170,-2740.0
2019-03-30 23:33:00.150,-2890.0
2019-03-30 23:34:00.040,-2475.0
2019-03-30 23:35:00.070,-2462.0
2019-03-30 23:36:00.050,-2499.0
2019-03-30 23:37:00.100,-2488.0
2019-03-30 23:38:00.190,-2467.0
2019-03-30 23:39:00.070,-2456.0
2019-03-30 23:40:00.100,-2499.0
2019-03-30 23:41:00.140,-2825.0
2019-03-30 23:42:00.010,-4551.0
2019-03-30 23:43:00.180,-3912.0
2019-03-30 23:44:00.040,-3905.0
2019-03-30 23:45:00.160,-3914.0
2019-03-30 23:46:00.000,-3159.0
2019-03-30 23:47:00.160,-3139.0
2019-03-30 23:48:00.160,-2692.0
2019-03-30 23:49:00.120,-3347.0
2019-03-30 23:50:00.130,-2712.0
2019-03-30 23:51:00.100,-2693.0
2019-03-30 23:52:00.040,-2641.0
2019-03-30 23:53:00.180,-2897.0
2019-03-30 23:54:00.180,-3075.0
2019-03-30 23:55:00.140,-3198.0
2019-03-30 23:56:00.060,-3284.0
2019-03-30 23:57:00.010,-3784.0
2019-03-30 23:58:00.000,-3453.0
2019-03-30 23:59:00.120,-3323.0
2019-03-31 00:00:00.190,-4411.0
2019-03-31 00:01:00.130,-5098.0
2019-03-31 00:02:00.040,-4455.0
2019-03-31 00:03:00.030,-3510.0
2019-03-31 00:04:00.140,-3479.0
2019-03-31 00:05:00.070,-2733.0
2019-03-31 00:06:00.190,-3257.0
2019-03-31 00:07:00.110,-2472.0
2019-03-31 00:08:00.150,-2667.0
2019-03-31 00:09:00.060,-2687.0
2019-03-31 00:10:00.060,-2402.0
2019-03-31 00:11:00.030,-2497.0
2019-03-31 00:12:00.100,-2884.0
2019-03-31 00:13:00.130,-3345.0
2019-03-31 00:14:00.100,-3033.0
2019-03-31 00:15:00.120,-4004.0
2019-03-31 00:16:00.180,-3987.0
2019-03-31 00:17:00.190,-3963.0
2019-03-31 00:18:00.080,-2344.0
2019-03-31 00:19:00.090,-2926.0
2019-03-31 00:20:00.150,-3348.0
2019-03-31 00:21:00.150,-2695.0
2019-03-31 00:22:00.180,-2697.0
2019-03-31 00:23:00.150,-2305.0
2019-03-31 00:24:00.170,-2289.0
2019-03-31 00:25:00.120,-3022.0
